0.275000,0.065693
0.825000,0.087591
1.375000,0.145985
1.925000,0.204380
2.475000,0.291971
3.025000,0.372263
3.575000,0.445255
4.125000,0.503650
4.675000,0.518248
5.225000,0.554745
5.775000,0.598540
6.325000,0.613139
6.875000,0.627737
7.425000,0.656934
7.975000,0.686131
8.525000,0.693431
9.075000,0.729927
9.625000,0.737226
10.175000,0.759124
10.725000,0.773723
11.275000,0.788321
11.825000,0.788321
12.375000,0.802920
12.925000,0.824818
13.475000,0.839416
14.025000,0.846715
14.575000,0.854015
15.125000,0.854015
15.675000,0.861314
16.225000,0.861314
16.775000,0.875912
17.325000,0.875912
17.875000,0.890511
18.425000,0.890511
18.975000,0.897810
19.525000,0.897810
20.075000,0.912409
20.625000,0.927007
21.175000,0.934307
21.725000,0.934307
22.275000,0.934307
22.825000,0.934307
23.375000,0.948905
23.925000,0.956204
24.475000,0.956204
25.025000,0.956204
25.575000,0.956204
26.125000,0.956204
26.675000,0.956204
27.225000,0.970803
27.775000,0.970803
28.325000,0.970803
28.875000,0.970803
29.425000,0.970803
29.975000,0.970803
30.525000,0.970803
31.075000,0.970803
31.625000,0.970803
32.175000,0.970803
32.725000,0.985401
33.275000,0.985401
33.825000,0.985401
34.375000,0.985401
34.925000,0.985401
35.475000,0.985401
36.025000,0.985401
36.575000,0.985401
37.125000,0.985401
37.675000,0.985401
38.225000,0.985401
38.775000,0.992701
39.325000,1.000000
39.875000,1.000000
40.425000,1.000000
40.975000,1.000000
41.525000,1.000000
42.075000,1.000000
42.625000,1.000000
43.175000,1.000000
43.725000,1.000000
44.275000,1.000000
44.825000,1.000000
45.375000,1.000000
45.925000,1.000000
46.475000,1.000000
47.025000,1.000000
47.575000,1.000000
48.125000,1.000000
48.675000,1.000000
49.225000,1.000000
49.775000,1.000000
50.325000,1.000000
50.875000,1.000000
51.425000,1.000000
51.975000,1.000000
52.525000,1.000000
53.075000,1.000000
53.625000,1.000000
54.175000,1.000000
54.725000,1.000000
